Drug Code,Generic Name,Unit Size,Mrp,Group Name,Map_id,Text,Product Information,Price
1843,"Voglibose 0.2mg, Glimepiride 1mg and Metformin Hydrochloride 500mg (Sustained Release) Tablets",10's,38.5,Anti-Diabetic,1364,Voglimac GM,,160.0
1516,Atorvastatin 20mg and Clopidogrel 75mg Capsules,10's,38.5,Cardiovascular System (CVS),1365,Clopitorva,,217.0
1516,Atorvastatin 20mg and Clopidogrel 75mg Capsules,10's,38.5,Cardiovascular System (CVS),1365,Aztolet,,204.0
1516,Atorvastatin 20mg and Clopidogrel 75mg Capsules,10's,38.5,Cardiovascular System (CVS),1365,Atorfit CV,,204.0
1516,Atorvastatin 20mg and Clopidogrel 75mg Capsules,10's,38.5,Cardiovascular System (CVS),1365,Atormac CV,,203.0
1516,Atorvastatin 20mg and Clopidogrel 75mg Capsules,10's,38.5,Cardiovascular System (CVS),1365,Clavilip,,261.0
1516,Atorvastatin 20mg and Clopidogrel 75mg Capsules,10's,38.5,Cardiovascular System (CVS),1365,Storvas CV,,186.0
1516,Atorvastatin 20mg and Clopidogrel 75mg Capsules,10's,38.5,Cardiovascular System (CVS),1365,Avas CV,,130.0
1516,Atorvastatin 20mg and Clopidogrel 75mg Capsules,10's,38.5,Cardiovascular System (CVS),1365,Remetor CV,,169.0
1516,Atorvastatin 20mg and Clopidogrel 75mg Capsules,10's,38.5,Cardiovascular System (CVS),1365,Atorlip CV,,203.0
1408,Tamsulosin 0.4mg and Finasteride 5mg Tablets,15's,38.5,Urology,1367,Veltam-F,,287.0
1408,Tamsulosin 0.4mg and Finasteride 5mg Tablets,15's,38.5,Urology,1367,Urimax F,,541.0
1408,Tamsulosin 0.4mg and Finasteride 5mg Tablets,15's,38.5,Urology,1367,Geriflo,,279.0
1408,Tamsulosin 0.4mg and Finasteride 5mg Tablets,15's,38.5,Urology,1367,Flokind-F,,208.0
1408,Tamsulosin 0.4mg and Finasteride 5mg Tablets,15's,38.5,Urology,1367,Finast T,,211.0
1408,Tamsulosin 0.4mg and Finasteride 5mg Tablets,15's,38.5,Urology,1367,Contiflo OD F,,245.0
1408,Tamsulosin 0.4mg and Finasteride 5mg Tablets,15's,38.5,Urology,1367,Tamplus,,120.0
1408,Tamsulosin 0.4mg and Finasteride 5mg Tablets,15's,38.5,Urology,1367,Urifinet,,118.0
1408,Tamsulosin 0.4mg and Finasteride 5mg Tablets,15's,38.5,Urology,1367,Tamseal F,,130.0
420,Atorvastatin 10mg and Clopidogrel 75mg Capsules,10's,38.5,Cardiovascular System (CVS),1368,Clopitorva,,217.0
420,Atorvastatin 10mg and Clopidogrel 75mg Capsules,10's,38.5,Cardiovascular System (CVS),1368,Aztolet,,204.0
420,Atorvastatin 10mg and Clopidogrel 75mg Capsules,10's,38.5,Cardiovascular System (CVS),1368,Atorfit CV,,204.0
420,Atorvastatin 10mg and Clopidogrel 75mg Capsules,10's,38.5,Cardiovascular System (CVS),1368,Atormac CV,,203.0
420,Atorvastatin 10mg and Clopidogrel 75mg Capsules,10's,38.5,Cardiovascular System (CVS),1368,Clavilip,,261.0
420,Atorvastatin 10mg and Clopidogrel 75mg Capsules,10's,38.5,Cardiovascular System (CVS),1368,Storvas CV,,186.0
420,Atorvastatin 10mg and Clopidogrel 75mg Capsules,10's,38.5,Cardiovascular System (CVS),1368,Avas CV,,130.0
420,Atorvastatin 10mg and Clopidogrel 75mg Capsules,10's,38.5,Cardiovascular System (CVS),1368,Remetor CV,,169.0
420,Atorvastatin 10mg and Clopidogrel 75mg Capsules,10's,38.5,Cardiovascular System (CVS),1368,Atorlip CV,,203.0
84,Ciprofloxacin 500mg and Tinidazole 600mg Tablets,10's,39,Antibiotic,1370,Ciplox TZ,,188.0
84,Ciprofloxacin 500mg and Tinidazole 600mg Tablets,10's,39,Antibiotic,1370,Cifran CT,,155.0
84,Ciprofloxacin 500mg and Tinidazole 600mg Tablets,10's,39,Antibiotic,1370,Cifran C TH,,94.0
84,Ciprofloxacin 500mg and Tinidazole 600mg Tablets,10's,39,Antibiotic,1370,Citizol,,42.0
84,Ciprofloxacin 500mg and Tinidazole 600mg Tablets,10's,39,Antibiotic,1370,Baycip TZ,,60.0
84,Ciprofloxacin 500mg and Tinidazole 600mg Tablets,10's,39,Antibiotic,1370,Tinicip DS,,76.0
84,Ciprofloxacin 500mg and Tinidazole 600mg Tablets,10's,39,Antibiotic,1370,Ciplox TZ H,,96.0
84,Ciprofloxacin 500mg and Tinidazole 600mg Tablets,10's,39,Antibiotic,1370,Cifomed TZ,,52.0
84,Ciprofloxacin 500mg and Tinidazole 600mg Tablets,10's,39,Antibiotic,1370,C Flox TZ,,60.0
280,Heparin Sodium Injection IP 1000 IU per ml,5 ml,39,Anticoagulant,1371,Heparin Sodium 10000 IU Injection,"Heparin Sodium 10000 IU Injection is an anticoagulant which prevents abnormal clotting of blood. It not only prevents the formation of harmful blood clots in the legs, lungs, and heart but also stops them from growing bigger.

Heparin Sodium 10000 IU Injection is administered under the supervision of a doctor. Your doctor will decide how often you should take this medicine. This may change from time to time depending on how well it is working. You should take this medicine regularly to get the most benefit, even if you feel fine. It is preventing future harm. Your doctor may get regular blood tests done to make sure this medicine is working well and monitor the levels of potassium and platelets.

Use of this medicine may increase your risk of bleeding. Let your doctor know immediately if you see pinpoint rash or blood in your vomits, urine, or stool. You should be careful while shaving, cutting nails, using sharp objects, or engaging in contact sports.

Before you use this medicine, let your doctor know if you have any preexisting medical conditions. Let your doctor also know about all the medicines you are taking. In case of pregnancy, consult your doctor if it is safe to use this medicine.",174.0
352,Bupivacaine Hydrochloride Injection IP 5 mg per ml,20 ml,39,Anaesthetics,1372,Anawin,,33.0
352,Bupivacaine Hydrochloride Injection IP 5 mg per ml,20 ml,39,Anaesthetics,1372,Sensorcaine,,54.0
352,Bupivacaine Hydrochloride Injection IP 5 mg per ml,20 ml,39,Anaesthetics,1372,Bupitroy,,76.0
352,Bupivacaine Hydrochloride Injection IP 5 mg per ml,20 ml,39,Anaesthetics,1372,Bupicain,,32.0
352,Bupivacaine Hydrochloride Injection IP 5 mg per ml,20 ml,39,Anaesthetics,1372,Bupizuva,,25.0
352,Bupivacaine Hydrochloride Injection IP 5 mg per ml,20 ml,39,Anaesthetics,1372,Bupicain Heavy,,25.0
352,Bupivacaine Hydrochloride Injection IP 5 mg per ml,20 ml,39,Anaesthetics,1372,Buloc H,,24.0
352,Bupivacaine Hydrochloride Injection IP 5 mg per ml,20 ml,39,Anaesthetics,1372,Buloc,,55.0
352,Bupivacaine Hydrochloride Injection IP 5 mg per ml,20 ml,39,Anaesthetics,1372,Numbcaine,,25.0
98,Norfloxacin 400mg and Tinidazole 600mg Tablets,10's,40,Gastrointestinal (GIT),1373,Noxitef TZ,,77.0
98,Norfloxacin 400mg and Tinidazole 600mg Tablets,10's,40,Gastrointestinal (GIT),1373,Norflokem TZ,,100.0
98,Norfloxacin 400mg and Tinidazole 600mg Tablets,10's,40,Gastrointestinal (GIT),1373,Tindiflox,,9.0
98,Norfloxacin 400mg and Tinidazole 600mg Tablets,10's,40,Gastrointestinal (GIT),1373,Renor TI,,56.0
98,Norfloxacin 400mg and Tinidazole 600mg Tablets,10's,40,Gastrointestinal (GIT),1373,Amibex TZ,,26.0
98,Norfloxacin 400mg and Tinidazole 600mg Tablets,10's,40,Gastrointestinal (GIT),1373,Nortini,,25.0
98,Norfloxacin 400mg and Tinidazole 600mg Tablets,10's,40,Gastrointestinal (GIT),1373,Norflowok TZ,,70.0
98,Norfloxacin 400mg and Tinidazole 600mg Tablets,10's,40,Gastrointestinal (GIT),1373,Fulstop,,38.0
98,Norfloxacin 400mg and Tinidazole 600mg Tablets,10's,40,Gastrointestinal (GIT),1373,Nor-TZ,,42.0
38,Amoxycillin 500mg and Potassium Clavulanate 100mg Injection IP,Vial & Wfi,40,Antibiotic,1374,Augmentin,,67.0
38,Amoxycillin 500mg and Potassium Clavulanate 100mg Injection IP,Vial & Wfi,40,Antibiotic,1374,Clavam,,56.0
38,Amoxycillin 500mg and Potassium Clavulanate 100mg Injection IP,Vial & Wfi,40,Antibiotic,1374,Moxikind-CV,,67.0
38,Amoxycillin 500mg and Potassium Clavulanate 100mg Injection IP,Vial & Wfi,40,Antibiotic,1374,Moxclav,,49.0
38,Amoxycillin 500mg and Potassium Clavulanate 100mg Injection IP,Vial & Wfi,40,Antibiotic,1374,Advent,,55.0
38,Amoxycillin 500mg and Potassium Clavulanate 100mg Injection IP,Vial & Wfi,40,Antibiotic,1374,Mega-CV,,59.0
38,Amoxycillin 500mg and Potassium Clavulanate 100mg Injection IP,Vial & Wfi,40,Antibiotic,1374,Clamp,,14.0
38,Amoxycillin 500mg and Potassium Clavulanate 100mg Injection IP,Vial & Wfi,40,Antibiotic,1374,Mox CV,,67.0
38,Amoxycillin 500mg and Potassium Clavulanate 100mg Injection IP,Vial & Wfi,40,Antibiotic,1374,Augpen,,65.0
65,Cefpodoxime Proxetil Dispersible Tablets 100 mg,10's,40,Antibiotic,1376,Monocef-O,,80.0
65,Cefpodoxime Proxetil Dispersible Tablets 100 mg,10's,40,Antibiotic,1376,Swich,,88.0
65,Cefpodoxime Proxetil Dispersible Tablets 100 mg,10's,40,Antibiotic,1376,Oxipod,,83.0
65,Cefpodoxime Proxetil Dispersible Tablets 100 mg,10's,40,Antibiotic,1376,Macpod,,85.0
65,Cefpodoxime Proxetil Dispersible Tablets 100 mg,10's,40,Antibiotic,1376,Zedocef,,78.0
65,Cefpodoxime Proxetil Dispersible Tablets 100 mg,10's,40,Antibiotic,1376,Opox,,62.0
65,Cefpodoxime Proxetil Dispersible Tablets 100 mg,10's,40,Antibiotic,1376,Doxcef,,69.0
65,Cefpodoxime Proxetil Dispersible Tablets 100 mg,10's,40,Antibiotic,1376,Cefoprox,,75.0
65,Cefpodoxime Proxetil Dispersible Tablets 100 mg,10's,40,Antibiotic,1376,Cedon,,80.0
419,Heparin Sodium 50IU and Benzyl Nicotinate 2mg Ointment,20 gm,40,Anticoagulant,1377,Thrombophob,,145.0
419,Heparin Sodium 50IU and Benzyl Nicotinate 2mg Ointment,20 gm,40,Anticoagulant,1377,Beparine,,29.0
419,Heparin Sodium 50IU and Benzyl Nicotinate 2mg Ointment,20 gm,40,Anticoagulant,1377,Thromotas,,71.0
419,Heparin Sodium 50IU and Benzyl Nicotinate 2mg Ointment,20 gm,40,Anticoagulant,1377,Unithromb,,90.0
419,Heparin Sodium 50IU and Benzyl Nicotinate 2mg Ointment,20 gm,40,Anticoagulant,1377,Thrombomark,,69.0
419,Heparin Sodium 50IU and Benzyl Nicotinate 2mg Ointment,20 gm,40,Anticoagulant,1377,Thrombowock,,82.0
419,Heparin Sodium 50IU and Benzyl Nicotinate 2mg Ointment,20 gm,40,Anticoagulant,1377,Thrombohep,,95.0
419,Heparin Sodium 50IU and Benzyl Nicotinate 2mg Ointment,20 gm,40,Anticoagulant,1377,Thromzee,,50.0
419,Heparin Sodium 50IU and Benzyl Nicotinate 2mg Ointment,20 gm,40,Anticoagulant,1377,Thrombotas,,65.0
479,Sorbitol 7.15g and Tricholine Citrate 550mg per 10ml Solution,200 ML,40,Gastrointestinal (GIT),1378,Sorbiline,,111.0
479,Sorbitol 7.15g and Tricholine Citrate 550mg per 10ml Solution,200 ML,40,Gastrointestinal (GIT),1378,Choliv-L,,53.0
479,Sorbitol 7.15g and Tricholine Citrate 550mg per 10ml Solution,200 ML,40,Gastrointestinal (GIT),1378,Sorliv,,157.0
479,Sorbitol 7.15g and Tricholine Citrate 550mg per 10ml Solution,200 ML,40,Gastrointestinal (GIT),1378,Livercool,,80.0
479,Sorbitol 7.15g and Tricholine Citrate 550mg per 10ml Solution,200 ML,40,Gastrointestinal (GIT),1378,Livacon,,75.0
479,Sorbitol 7.15g and Tricholine Citrate 550mg per 10ml Solution,200 ML,40,Gastrointestinal (GIT),1378,Asozyme,,47.0
479,Sorbitol 7.15g and Tricholine Citrate 550mg per 10ml Solution,200 ML,40,Gastrointestinal (GIT),1378,Melcholine,,50.0
479,Sorbitol 7.15g and Tricholine Citrate 550mg per 10ml Solution,200 ML,40,Gastrointestinal (GIT),1378,Soliv,,70.0
479,Sorbitol 7.15g and Tricholine Citrate 550mg per 10ml Solution,200 ML,40,Gastrointestinal (GIT),1378,Plasmi LIV,,51.0
683,Rabeprazole Sodium (Gastro-resistant) 20mg and Itopride Hydrochloride Prolonged release 150mg Capsules IP,10's,40,Gastrointestinal (GIT),1379,Razo,,75.0
683,Rabeprazole Sodium (Gastro-resistant) 20mg and Itopride Hydrochloride Prolonged release 150mg Capsules IP,10's,40,Gastrointestinal (GIT),1379,Rablet IT,,296.0
683,Rabeprazole Sodium (Gastro-resistant) 20mg and Itopride Hydrochloride Prolonged release 150mg Capsules IP,10's,40,Gastrointestinal (GIT),1379,Cyra-IT,,150.0
683,Rabeprazole Sodium (Gastro-resistant) 20mg and Itopride Hydrochloride Prolonged release 150mg Capsules IP,10's,40,Gastrointestinal (GIT),1379,Rabium Plus,,298.0
683,Rabeprazole Sodium (Gastro-resistant) 20mg and Itopride Hydrochloride Prolonged release 150mg Capsules IP,10's,40,Gastrointestinal (GIT),1379,Rekool-IT,,413.0
683,Rabeprazole Sodium (Gastro-resistant) 20mg and Itopride Hydrochloride Prolonged release 150mg Capsules IP,10's,40,Gastrointestinal (GIT),1379,Veloz IT,,282.0
683,Rabeprazole Sodium (Gastro-resistant) 20mg and Itopride Hydrochloride Prolonged release 150mg Capsules IP,10's,40,Gastrointestinal (GIT),1379,Happi-IT,,315.0
683,Rabeprazole Sodium (Gastro-resistant) 20mg and Itopride Hydrochloride Prolonged release 150mg Capsules IP,10's,40,Gastrointestinal (GIT),1379,Rabsig IT,,166.0
683,Rabeprazole Sodium (Gastro-resistant) 20mg and Itopride Hydrochloride Prolonged release 150mg Capsules IP,10's,40,Gastrointestinal (GIT),1379,Rabiros IT,,165.0
1130,Teneligliptin 20mg and Metformin Hydrochloride 1000mg (Sustained Release) Tablets,10's,40,Anti-Diabetic,1382,Zita-Met Plus,,288.0
1130,Teneligliptin 20mg and Metformin Hydrochloride 1000mg (Sustained Release) Tablets,10's,40,Anti-Diabetic,1382,Ziten-M,,288.0
1130,Teneligliptin 20mg and Metformin Hydrochloride 1000mg (Sustained Release) Tablets,10's,40,Anti-Diabetic,1382,Dynaglipt-M,,131.0
1130,Teneligliptin 20mg and Metformin Hydrochloride 1000mg (Sustained Release) Tablets,10's,40,Anti-Diabetic,1382,Tenglyn M,,231.0
1130,Teneligliptin 20mg and Metformin Hydrochloride 1000mg (Sustained Release) Tablets,10's,40,Anti-Diabetic,1382,Tenepride M,,144.0
1130,Teneligliptin 20mg and Metformin Hydrochloride 1000mg (Sustained Release) Tablets,10's,40,Anti-Diabetic,1382,Afoglip M,,141.0
1130,Teneligliptin 20mg and Metformin Hydrochloride 1000mg (Sustained Release) Tablets,10's,40,Anti-Diabetic,1382,Teneza-M,,155.0
1130,Teneligliptin 20mg and Metformin Hydrochloride 1000mg (Sustained Release) Tablets,10's,40,Anti-Diabetic,1382,Inogla-M,,178.0
1130,Teneligliptin 20mg and Metformin Hydrochloride 1000mg (Sustained Release) Tablets,10's,40,Anti-Diabetic,1382,Eternex-M,,193.0
1164,Nandrolone Decanoate Injection IP 50 mg per ml,2 ml,40,Steroids & Hormones,1383,Alkem Nandrolone 50mg Injection,"Alkem Nandrolone 50mg Injection is a medicine used in the treatment of osteoporosis in post-menopausal women. It helps strengthen the bones which become thin and brittle due to osteoporosis.

Alkem Nandrolone 50mg Injection is generally given by a healthcare professional. You should not self-administer this medicine at home. Your doctor will decide the dose and how often you should take them. You should take it regularly to get the most benefit from it. Do not stop using the medicine even if you feel better unless the doctor tells you so.

Using this medicine may cause few common side effects such as edema (swelling of legs, ankle, and feet), fluid retention, nausea, acne, and breast enlargement. Let your doctor know if any of these side effects bother you.

Before using this medicine, inform your doctor if you have any liver or kidney problems. You should also tell your doctor all the other medicines you are taking. Pregnant and breastfeeding mothers should consult with their doctors before using the medicine.",
996,Oxcarbazepine Tablets IP 300mg,10's,40,Central Nervous System (CNS),1385,Oxcarb 300 Tablet,"Oxcarb 300 Tablet is used to treat and prevent epilepsy (seizures). However, it cannot cure epilepsy and will only work to prevent seizures for as long as you continue to take the medicine.

Oxcarb 300 Tablet may be used alone or in combination with other medicines. The dose and how often you need to take it will be decided by your doctor so that you get the right amount to control your symptoms. It may be increased gradually. You can take this medicine with or without food but take it at the same time each day to get the most benefit. It usually takes a couple of weeks to work. It is important to take this medicine regularly and for as long as you are advised, even if you feel well. Missing doses may trigger seizures and, if you stop, your condition may get worse. It should never be stopped suddenly.

The most common side effects of this medicine include nausea, vomiting, feeling dizzy, tired or drowsy, unsteadiness, and low sodium levels in blood. Most of these are not serious. Keep taking the medicine but talk to your doctor if these side effects bother you or do not go away. However, if you notice a skin rash or redness, tell your doctor straight away. It could develop into a life-threatening skin condition called Stevens-Johnson syndrome. Long-term treatment with this medicine can cause osteoporosis (reduced bone mass) and increase your risk of breaking a bone. Anticonvulsants like this medicine may cause suicidal thoughts and behaviors. If your mood becomes depressed, tell your doctor.

This medicine may not be suitable for everybody. Before using it, tell your doctor if you have ever had heart problems, kidney or liver disease, difficulty urinating, depression, or suicidal thoughts. Many other medicines can interfere with it and some should not be taken together so tell your doctor all the medicines you are taking to make sure it is safe. If you are pregnant, do not start or stop taking this medicine without asking your doctor. Drinking alcohol should be avoided as it can increase some of the side effects and can also increase your risk of seizures. You may need frequent blood tests to help your doctor make sure you are taking the right dose both before you start and while you are using it.",
932,Latanoprost Eye Drops IP 0.005% w/v (50mcg per ml),2.5 ML,40,Opthalmic/Otic,1387,Xalatan Eye Drop,"Xalatan Eye Drop is a medicine used to reduce pressure in the eyes in people with glaucoma and ocular hypertension (high pressure in the eye). If the pressure in your eye is too high it can damage your sight, potentially leading to blindness. It works by helping fluid flow from inside the eye into the blood.

Xalatan Eye Drop is suitable for adults and children and can be used by itself or in combination with other eye medicines to reduce pressure. Follow the instructions given by your doctor and use this medicine regularly to get the most benefit. If you stop using it, pressure in the eye could increase and damage your sight. Never use a bottle if the seal is broken before you use it for the first time. If you wear contact lenses, make sure you remove them before instilling and wait for at least 15 minutes before putting them back. 

The most common side effects include eyelashes changes, eye pain and sensitivity to light. It may also cause blurred vision, dryness in the eye, a gradual change in color of the eye, and other rare effects. If you get any side effects, talk to your doctor. Your doctor may be able to tell you ways of reducing or preventing some side effects or suggest another treatment. If your vision is blurred or you have other changes in sight for a time, do not drive until your vision is clear. This is usually a short-term side effect. Do not use this medicine if you are pregnant or trying to become pregnant, or if you are breastfeeding.",579.0
1698,Liquid Paraffin 3.75ml and Milk of Magnesia 11.25ml Emulsion per 15ml,200 ml,40,Gastrointestinal (GIT),1388,Kinlax,,168.0
1698,Liquid Paraffin 3.75ml and Milk of Magnesia 11.25ml Emulsion per 15ml,200 ml,40,Gastrointestinal (GIT),1388,Softylax Plus,,75.0
1698,Liquid Paraffin 3.75ml and Milk of Magnesia 11.25ml Emulsion per 15ml,200 ml,40,Gastrointestinal (GIT),1388,Ibiprompt,,149.0
1698,Liquid Paraffin 3.75ml and Milk of Magnesia 11.25ml Emulsion per 15ml,200 ml,40,Gastrointestinal (GIT),1388,Softway,,100.0
1698,Liquid Paraffin 3.75ml and Milk of Magnesia 11.25ml Emulsion per 15ml,200 ml,40,Gastrointestinal (GIT),1388,Cremadex,,146.0
1698,Liquid Paraffin 3.75ml and Milk of Magnesia 11.25ml Emulsion per 15ml,200 ml,40,Gastrointestinal (GIT),1388,Laxopan,,84.0
1698,Liquid Paraffin 3.75ml and Milk of Magnesia 11.25ml Emulsion per 15ml,200 ml,40,Gastrointestinal (GIT),1388,Cremafit,,99.0
1698,Liquid Paraffin 3.75ml and Milk of Magnesia 11.25ml Emulsion per 15ml,200 ml,40,Gastrointestinal (GIT),1388,Bioffin,,54.0
1698,Liquid Paraffin 3.75ml and Milk of Magnesia 11.25ml Emulsion per 15ml,200 ml,40,Gastrointestinal (GIT),1388,Mornfree,,135.0
1640,Gabapentin 300mg and Methylcobalamin 500mcg Tablet,10's,40,Central Nervous System (CNS),1391,Gabantin,,95.0
1640,Gabapentin 300mg and Methylcobalamin 500mcg Tablet,10's,40,Central Nervous System (CNS),1391,Gabaneuron,,85.0
1640,Gabapentin 300mg and Methylcobalamin 500mcg Tablet,10's,40,Central Nervous System (CNS),1391,Gabapin ME,,106.0
1640,Gabapentin 300mg and Methylcobalamin 500mcg Tablet,10's,40,Central Nervous System (CNS),1391,Gabantin Plus,,128.0
1640,Gabapentin 300mg and Methylcobalamin 500mcg Tablet,10's,40,Central Nervous System (CNS),1391,Neuropill,,168.0
1640,Gabapentin 300mg and Methylcobalamin 500mcg Tablet,10's,40,Central Nervous System (CNS),1391,Doloneuron,,153.0
1640,Gabapentin 300mg and Methylcobalamin 500mcg Tablet,10's,40,Central Nervous System (CNS),1391,Pentanerv M,,171.0
1640,Gabapentin 300mg and Methylcobalamin 500mcg Tablet,10's,40,Central Nervous System (CNS),1391,Gaba-Hosit,,330.0
1640,Gabapentin 300mg and Methylcobalamin 500mcg Tablet,10's,40,Central Nervous System (CNS),1391,Gabastar-M,,196.0
1674,"L-Methylfolate 1mg, Pyridoxal-5 Phosphate 0.5mg & Methylcobalamin 1500mcg Tablets",10's,40,Supplement/Vitamin/Mineral,1392,Macfolate,,119.0
1674,"L-Methylfolate 1mg, Pyridoxal-5 Phosphate 0.5mg & Methylcobalamin 1500mcg Tablets",10's,40,Supplement/Vitamin/Mineral,1392,Cherifol,,161.0
1674,"L-Methylfolate 1mg, Pyridoxal-5 Phosphate 0.5mg & Methylcobalamin 1500mcg Tablets",10's,40,Supplement/Vitamin/Mineral,1392,Foltec Plus,,126.0
1674,"L-Methylfolate 1mg, Pyridoxal-5 Phosphate 0.5mg & Methylcobalamin 1500mcg Tablets",10's,40,Supplement/Vitamin/Mineral,1392,Cont-Hhc,,175.0
1674,"L-Methylfolate 1mg, Pyridoxal-5 Phosphate 0.5mg & Methylcobalamin 1500mcg Tablets",10's,40,Supplement/Vitamin/Mineral,1392,Primagest,,167.0
1674,"L-Methylfolate 1mg, Pyridoxal-5 Phosphate 0.5mg & Methylcobalamin 1500mcg Tablets",10's,40,Supplement/Vitamin/Mineral,1392,Leafifol,,125.0
1674,"L-Methylfolate 1mg, Pyridoxal-5 Phosphate 0.5mg & Methylcobalamin 1500mcg Tablets",10's,40,Supplement/Vitamin/Mineral,1392,Calcordia M,,98.0
1674,"L-Methylfolate 1mg, Pyridoxal-5 Phosphate 0.5mg & Methylcobalamin 1500mcg Tablets",10's,40,Supplement/Vitamin/Mineral,1392,LM-Preg,,130.0
1674,"L-Methylfolate 1mg, Pyridoxal-5 Phosphate 0.5mg & Methylcobalamin 1500mcg Tablets",10's,40,Supplement/Vitamin/Mineral,1392,Smartfol,,109.0
1462,Vildagliptin 50mg and Metformin 500mg Tablets,15's,40,Anti-Diabetic,1393,Zomelis Met,,165.0
1462,Vildagliptin 50mg and Metformin 500mg Tablets,15's,40,Anti-Diabetic,1393,Vysov-M,,145.0
1462,Vildagliptin 50mg and Metformin 500mg Tablets,15's,40,Anti-Diabetic,1393,Vilmate M,,139.0
1462,Vildagliptin 50mg and Metformin 500mg Tablets,15's,40,Anti-Diabetic,1393,Vilatin-M,,134.0
1462,Vildagliptin 50mg and Metformin 500mg Tablets,15's,40,Anti-Diabetic,1393,Zyrovild M,,154.0
1462,Vildagliptin 50mg and Metformin 500mg Tablets,15's,40,Anti-Diabetic,1393,Ozovil-M,,75.0
1462,Vildagliptin 50mg and Metformin 500mg Tablets,15's,40,Anti-Diabetic,1393,Velin-M,,157.0
1462,Vildagliptin 50mg and Metformin 500mg Tablets,15's,40,Anti-Diabetic,1393,Glavira M,,135.0
1462,Vildagliptin 50mg and Metformin 500mg Tablets,15's,40,Anti-Diabetic,1393,Vidol M,,209.0
1538,"Calcium Citrate Malate 250mg, Calcitriol 0.25mcg and Vitamin K2-7 50mcg Tablets",10's,40,Supplement/Vitamin/Mineral,1398,Bonultra,,165.0
1538,"Calcium Citrate Malate 250mg, Calcitriol 0.25mcg and Vitamin K2-7 50mcg Tablets",10's,40,Supplement/Vitamin/Mineral,1398,Medistrong,,149.0
1559,Chloramphenicol Capsules IP 250 mg,10's,40,Antibiotic,1400,Chlorophenicol 250mg Capsule,"Chlorophenicol 250mg Capsule is an antibiotic that fights bacteria. It is used to treat certain types of serious infections caused by bacteria when other antibiotics cannot be used. It works by killing the bacteria that cause these problems. However, it will not treat a viral infection.

Chlorophenicol 250mg Capsule may be effective even when bacteria have developed resistance to other antibiotics. It should be taken on an empty stomach. You should take it regularly at evenly spaced intervals as per the schedule prescribed by your doctor. Taking it at the same time every day will help you to remember to take it. The dose will depend on what you are being treated for, but you should always complete a full course of this antibiotic as prescribed by your doctor. Do not stop taking it until you have finished, even when you feel better. If you stop taking it early, some bacteria may survive and the infection may come back.

Some people may develop side effects like vomiting, nausea, diarrhea, taste change. These side effects are usually temporary and go away during treatment as your body adjusts to the medicine. Consult your doctor if these side effects bother you or do not go away.

Before starting treatment with this medicine, you should tell your doctor if you have liver or kidney problems or if you are allergic to any antibiotic. While using it, your doctor may advise some blood tests to monitor your blood cell counts. Pregnant and breastfeeding mothers should consult their doctor before using it. Avoid consuming alcohol while taking this medicine as it may cause unpleasant side effects like nausea, vomiting, sweating, anxiety, and palpitations.",1170.0
1783,Rosuvastatin 20mg and Fenofibrate 160mg Tablets IP,10's,40,Cardiovascular System (CVS),1401,Rozavel F,,104.0
1783,Rosuvastatin 20mg and Fenofibrate 160mg Tablets IP,10's,40,Cardiovascular System (CVS),1401,Roseday-F,,199.0
1783,Rosuvastatin 20mg and Fenofibrate 160mg Tablets IP,10's,40,Cardiovascular System (CVS),1401,Rosuvas F,,262.0
1783,Rosuvastatin 20mg and Fenofibrate 160mg Tablets IP,10's,40,Cardiovascular System (CVS),1401,Rozucor F,,110.0
1783,Rosuvastatin 20mg and Fenofibrate 160mg Tablets IP,10's,40,Cardiovascular System (CVS),1401,Novastat-TG,,183.0
1783,Rosuvastatin 20mg and Fenofibrate 160mg Tablets IP,10's,40,Cardiovascular System (CVS),1401,Rozat-F,,188.0
1783,Rosuvastatin 20mg and Fenofibrate 160mg Tablets IP,10's,40,Cardiovascular System (CVS),1401,Crevast-F,,177.0
1783,Rosuvastatin 20mg and Fenofibrate 160mg Tablets IP,10's,40,Cardiovascular System (CVS),1401,Rosulip-F,,152.0
1783,Rosuvastatin 20mg and Fenofibrate 160mg Tablets IP,10's,40,Cardiovascular System (CVS),1401,Rosumac F,,171.0
1903,Amisulpride Tablets IP 100 mg,10's,40,Central Nervous System (CNS),1402,Sulpitac,,50.0
1903,Amisulpride Tablets IP 100 mg,10's,40,Central Nervous System (CNS),1402,Soltus,,111.0
1903,Amisulpride Tablets IP 100 mg,10's,40,Central Nervous System (CNS),1402,Solian,,133.0
1903,Amisulpride Tablets IP 100 mg,10's,40,Central Nervous System (CNS),1402,Amazeo,,90.0
1903,Amisulpride Tablets IP 100 mg,10's,40,Central Nervous System (CNS),1402,Amisant,,85.0
1903,Amisulpride Tablets IP 100 mg,10's,40,Central Nervous System (CNS),1402,Joykem,,73.0
1903,Amisulpride Tablets IP 100 mg,10's,40,Central Nervous System (CNS),1402,Amazeo OD,,331.0
1903,Amisulpride Tablets IP 100 mg,10's,40,Central Nervous System (CNS),1402,Amigold,,136.0
1903,Amisulpride Tablets IP 100 mg,10's,40,Central Nervous System (CNS),1402,Cizorest,,88.0
1996,"Aceclofenac 100Mg, Paracetamol 325Mg And Trypsin-Chymotrypsin 150000Au Tablets",10's,40,Analgesic/Antipyretic/Anti-Inflammatory,1403,Chymoral-AP,,160.0
